WKT,confidence,detection_,TIF IMAGE
"POLYGON ((188218.0 479291.5,188320.5 479291.5,188320.5 479229.0,188218 479229,188218.0 479291.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188228 479252,188295.5 479252.0,188295.5 479170.0,188228 479170,188228 479252))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188215.5 479170.5,188302.0 479170.5,188302 479115,188215.5 479115.0,188215.5 479170.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188064.0 479292.5,188114.5 479292.5,188114.5 479232.0,188064 479232,188064.0 479292.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188038.5 479188.0,188077.5 479188.0,188077.5 479115.5,188038.5 479115.5,188038.5 479188.0))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187987.5 479191.5,188062.0 479191.5,188062 479119,187987.5 479119.0,187987.5 479191.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187948.5 479197.5,188017.0 479197.5,188017 479119,187948.5 479119.0,187948.5 479197.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187899.5 479184.0,187978.5 479184.0,187978.5 479115.0,187899.5 479115.0,187899.5 479184.0))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187908 479243,187984.5 479243.0,187984.5 479157.5,187908.0 479157.5,187908 479243))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188045.0 479260.5,188077.5 479260.5,188077.5 479162.5,188045.0 479162.5,188045.0 479260.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187998 479266,188070.5 479266.0,188070.5 479166.0,187998 479166,187998 479266))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187957.5 479271.0,188033 479271,188033 479173,187957.5 479173.0,187957.5 479271.0))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188013.5 479308.5,188075.0 479308.5,188075.0 479229.5,188013.5 479229.5,188013.5 479308.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187984.5 479315.0,188040 479315,188040.0 479239.5,187984.5 479239.5,187984.5 479315.0))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((173925.0 473955.5,173997.5 473955.5,173997.5 473888.5,173925.0 473888.5,173925.0 473955.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173946.5 473986.0,174013.5 473986.0,174013.5 473923.0,173946.5 473923.0,173946.5 473986.0))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((173918.5 474005.5,173968.5 474005.5,173968.5 473934.5,173918.5 473934.5,173918.5 474005.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((192327.5 478856.0,192387.5 478856.0,192387.5 478830.5,192327.5 478830.5,192327.5 478856.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192299.5 478862.0,192348 478862,192348 478830,192299.5 478830.0,192299.5 478862.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192266.5 478864.0,192319 478864,192319 478830,192266.5 478830.0,192266.5 478864.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192235 478866,192286.5 478866.0,192286.5 478830.0,192235 478830,192235 478866))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192374.0 478901.5,192449.5 478901.5,192449.5 478833.0,192374 478833,192374.0 478901.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192378.0 478925.5,192458.5 478925.5,192458.5 478862.5,192378.0 478862.5,192378.0 478925.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192377.0 478961.5,192435.0 478961.5,192435 478897,192377 478897,192377.0 478961.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192409 478959,192464 478959,192464.0 478886.5,192409.0 478886.5,192409 478959))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192419 478898,192478 478898,192478 478830,192419 478830,192419 478898))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192456 478894,192505.5 478894.0,192505.5 478830.0,192456 478830,192456 478894))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192381 479034,192449 479034,192449 478976,192381 478976,192381 479034))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192381.5 479069.5,192456.5 479069.5,192456.5 479010.0,192381.5 479010.0,192381.5 479069.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192365.5 479099.5,192435.5 479099.5,192435.5 479032.0,192365.5 479032.0,192365.5 479099.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192236.5 478913.0,192275.5 478913.0,192275.5 478852.0,192236.5 478852.0,192236.5 478913.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192433.5 479087.5,192499.0 479087.5,192499 479038,192433.5 479038.0,192433.5 479087.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192445.0 479059.5,192498.0 479059.5,192498.0 479003.5,192445.0 479003.5,192445.0 479059.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((174842.5 476510.0,174924 476510,174924.0 476437.5,174842.5 476437.5,174842.5 476510.0))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174848.5 476460.5,174926.5 476460.5,174926.5 476411.0,174848.5 476411.0,174848.5 476460.5))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((174837 476520,174913.5 476520.0,174913.5 476469.5,174837.0 476469.5,174837 476520))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((180248.5 479957.5,180323.0 479957.5,180323 479901,180248.5 479901.0,180248.5 479957.5))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180242.5 479920.0,180315.5 479920.0,180315.5 479864.5,180242.5 479864.5,180242.5 479920.0))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((190016.0 479211.5,190103.0 479211.5,190103 479137,190016 479137,190016.0 479211.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190001 479166,190089.5 479166.0,190089.5 479115.0,190001 479115,190001 479166))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((190095.5 479242.5,190171.0 479242.5,190171.0 479175.5,190095.5 479175.5,190095.5 479242.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191750 478867,191816.5 478867.0,191816.5 478830.0,191750 478830,191750 478867))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191704.5 478884.0,191769.5 478884.0,191769.5 478830.0,191704.5 478830.0,191704.5 478884.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191638 478891,191705 478891,191705.0 478851.5,191638.0 478851.5,191638 478891))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191854.5 479114.5,191925.5 479114.5,191925.5 479054.5,191854.5 479054.5,191854.5 479114.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191897.0 479128.5,191937.5 479128.5,191937.5 479071.0,191897 479071,191897.0 479128.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191843.5 479129.5,191918.5 479129.5,191918.5 479089.0,191843.5 479089.0,191843.5 479129.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191884.5 479037.5,191937.5 479037.5,191937.5 478963.5,191884.5 478963.5,191884.5 479037.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((185085.5 470222.5,185156.5 470222.5,185156.5 470148.0,185085.5 470148.0,185085.5 470222.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185131 470218,185196.5 470218.0,185196.5 470150.5,185131.0 470150.5,185131 470218))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185082.0 470161.5,185148.0 470161.5,185148 470102,185082 470102,185082.0 470161.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185021.5 470116.5,185081.0 470116.5,185081.0 470060.5,185021.5 470060.5,185021.5 470116.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((184975 470075,185043 470075,185043.0 470016.5,184975.0 470016.5,184975 470075))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185283.5 470120.5,185343.0 470120.5,185343.0 470061.5,185283.5 470061.5,185283.5 470120.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185250 470098,185311.5 470098.0,185311.5 470042.0,185250 470042,185250 470098))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185220.0 470083.5,185277.5 470083.5,185277.5 470024.5,185220.0 470024.5,185220.0 470083.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185267.0 470147.5,185326.0 470147.5,185326 470090,185267 470090,185267.0 470147.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185240.5 470121.5,185292.5 470121.5,185292.5 470066.5,185240.5 470066.5,185240.5 470121.5))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((185237.5 470052.0,185289.5 470052.0,185289.5 470015.0,185237.5 470015.0,185237.5 470052.0))",100,celtic_field,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((191971.0 478881.5,192034.0 478881.5,192034 478830,191971 478830,191971.0 478881.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191957.5 478921.5,192028.0 478921.5,192028.0 478866.5,191957.5 478866.5,191957.5 478921.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191999.5 478959.0,192062 478959,192062.0 478912.5,191999.5 478912.5,191999.5 478959.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191946.5 478965.5,192026.5 478965.5,192026.5 478903.5,191946.5 478903.5,191946.5 478965.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191938.5 478990.0,192017.5 478990.0,192017.5 478939.0,191938.5 478939.0,191938.5 478990.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191923.5 479036.5,191950.0 479036.5,191950.0 478967.5,191923.5 478967.5,191923.5 479036.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191923 478994,191963 478994,191963 478941,191923 478941,191923 478994))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191923.5 479092.5,191975.0 479092.5,191975 479027,191923.5 479027.0,191923.5 479092.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191923 479128,191966 479128,191966.0 479078.5,191923.0 479078.5,191923 479128))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191992 479006,192057.5 479006.0,192057.5 478945.5,191992.0 478945.5,191992 479006))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192038 478977,192091 478977,192091 478911,192038 478911,192038 478977))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192067.5 478985.5,192147.5 478985.5,192147.5 478901.0,192067.5 478901.0,192067.5 478985.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192039.5 478934.0,192130.5 478934.0,192130.5 478861.5,192039.5 478861.5,192039.5 478934.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((192107.5 478923.0,192169.5 478923.0,192169.5 478853.5,192107.5 478853.5,192107.5 478923.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191980.5 479025.5,192058.0 479025.5,192058.0 478970.5,191980.5 478970.5,191980.5 479025.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191945.5 479109.0,192011 479109,192011 479060,191945.5 479060.0,191945.5 479109.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191980.5 479117.0,192041 479117,192041.0 479068.5,191980.5 479068.5,191980.5 479117.0))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((191943.0 479129.5,192003.5 479129.5,192003.5 479091.0,191943 479091,191943.0 479129.5))",100,celtic_field,LiDAR files/27dz1/27dz1_SLRM_clip.tif
"POLYGON ((171575.5 473037.5,171628.5 473037.5,171628.5 472983.0,171575.5 472983.0,171575.5 473037.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171570.0 473010.5,171618.0 473010.5,171618 472968,171570 472968,171570.0 473010.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((171565.0 472989.5,171618.5 472989.5,171618.5 472951.5,171565.0 472951.5,171565.0 472989.5))",100,celtic_field,LiDAR files/32fn1/32fn1_SLRM_clip.tif
"POLYGON ((180028.5 479977.0,180076 479977,180076 479935,180028.5 479935.0,180028.5 479977.0))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((180058.5 479984.5,180119.0 479984.5,180119.0 479940.5,180058.5 479940.5,180058.5 479984.5))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((179972.0 479984.5,180021.0 479984.5,180021.0 479950.5,179972.0 479950.5,179972.0 479984.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((180001.0 479984.5,180048.5 479984.5,180048.5 479944.5,180001.0 479944.5,180001.0 479984.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((173839.0 475326.5,173922.0 475326.5,173922 475263,173839 475263,173839.0 475326.5))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173784.5 475325.5,173854.0 475325.5,173854.0 475272.5,173784.5 475272.5,173784.5 475325.5))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((173870 475304,173932.5 475304.0,173932.5 475238.5,173870.0 475238.5,173870 475304))",100,celtic_field,LiDAR files/26hz1/26hz1_SLRM_clip.tif
"POLYGON ((183354.0 475639.5,183406.5 475639.5,183406.5 475574.0,183354 475574,183354.0 475639.5))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183362.5 475597.0,183434 475597,183434 475520,183362.5 475520.0,183362.5 475597.0))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183398.5 475602.0,183481.5 475602.0,183481.5 475531.0,183398.5 475531.0,183398.5 475602.0))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183452.5 475606.5,183518.0 475606.5,183518 475538,183452.5 475538.0,183452.5 475606.5))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183486.5 475604.0,183551 475604,183551 475543,183486.5 475543.0,183486.5 475604.0))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183353 475533,183411 475533,183411.0 475483.5,183353.0 475483.5,183353 475533))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183379 475544,183451.5 475544.0,183451.5 475494.0,183379 475494,183379 475544))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((178095.5 479251.5,178181.0 479251.5,178181.0 479175.5,178095.5 479175.5,178095.5 479251.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((178064.0 479238.5,178131.5 479238.5,178131.5 479160.0,178064 479160,178064.0 479238.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((178111.5 479206.5,178198.0 479206.5,178198 479131,178111.5 479131.0,178111.5 479206.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((178087.5 479168.0,178170.5 479168.0,178170.5 479115.0,178087.5 479115.0,178087.5 479168.0))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((182528.5 444791.5,182572.0 444791.5,182572.0 444741.5,182528.5 444741.5,182528.5 444791.5))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182549.0 444778.5,182602.0 444778.5,182602.0 444732.5,182549.0 444732.5,182549.0 444778.5))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182594 444766,182658 444766,182658.0 444736.5,182594.0 444736.5,182594 444766))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182638.0 444775.5,182705.5 444775.5,182705.5 444739.0,182638 444739,182638.0 444775.5))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((182675.5 444783.0,182746 444783,182746 444743,182675.5 444743.0,182675.5 444783.0))",100,celtic_field,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((188011.5 478793.0,188075.5 478793.0,188075.5 478710.5,188011.5 478710.5,188011.5 478793.0))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187966 478803,188038 478803,188038 478718,187966 478718,187966 478803))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187924.0 478810.5,187994.5 478810.5,187994.5 478722.5,187924.0 478722.5,187924.0 478810.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188018.5 478809.5,188077.5 478809.5,188077.5 478757.0,188018.5 478757.0,188018.5 478809.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((188028.5 478841.0,188077.5 478841.0,188077.5 478781.5,188028.5 478781.5,188028.5 478841.0))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((190007.0 479171.5,190072.5 479171.5,190072.5 479115.5,190007.0 479115.5,190007.0 479171.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((190016.5 479200.5,190072.5 479200.5,190072.5 479139.0,190016.5 479139.0,190016.5 479200.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((180029.0 479983.5,180069.0 479983.5,180069 479930,180029 479930,180029.0 479983.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((180003.5 479984.5,180042.0 479984.5,180042.0 479942.5,180003.5 479942.5,180003.5 479984.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((179975.0 479984.5,180019.5 479984.5,180019.5 479948.5,179975.0 479948.5,179975.0 479984.5))",100,celtic_field,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((187672.5 479304.0,187737 479304,187737.0 479230.5,187672.5 479230.5,187672.5 479304.0))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187710.5 479300.5,187774.0 479300.5,187774 479227,187710.5 479227.0,187710.5 479300.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187656.5 479167.5,187731.0 479167.5,187731.0 479121.5,187656.5 479121.5,187656.5 479167.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187711 479164,187770.5 479164.0,187770.5 479124.0,187711 479124,187711 479164))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((187682.0 479204.5,187747.5 479204.5,187747.5 479146.5,187682.0 479146.5,187682.0 479204.5))",100,celtic_field,LiDAR files/27cz2/27cz2_SLRM_clip.tif
"POLYGON ((183694 475575,183760.5 475575.0,183760.5 475521.5,183694.0 475521.5,183694 475575))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183732.5 475585.0,183802 475585,183802.0 475529.5,183732.5 475529.5,183732.5 475585.0))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183767.5 475607.0,183847 475607,183847.0 475542.5,183767.5 475542.5,183767.5 475607.0))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183648 475568,183719.5 475568.0,183719.5 475512.0,183648 475512,183648 475568))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183653 475540,183735 475540,183735.0 475487.5,183653.0 475487.5,183653 475540))",100,celtic_field,LiDAR files/27cz1/27cz1_SLRM_clip.tif
"POLYGON ((183319 448081,183334.5 448081.0,183334.5 448065.5,183319.0 448065.5,183319 448081))",100,charcoal_kiln,LiDAR files/40an1/40an1_SLRM_clip.tif
"POLYGON ((196574 450168,196585.5 450168.0,196585.5 450154.5,196574.0 450154.5,196574 450168))",100,charcoal_kiln,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((196592.5 450165.5,196605.0 450165.5,196605.0 450153.5,196592.5 450153.5,196592.5 450165.5))",100,charcoal_kiln,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((188102.0 472304.5,188113.0 472304.5,188113 472295,188102 472295,188102.0 472304.5))",100,charcoal_kiln,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((188119.5 472301.0,188133 472301,188133 472295,188119.5 472295.0,188119.5 472301.0))",100,charcoal_kiln,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((195502 453998,195515.5 453998.0,195515.5 453985.0,195502 453985,195502 453998))",100,charcoal_kiln,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((195510.0 453982.5,195522.5 453982.5,195522.5 453969.0,195510 453969,195510.0 453982.5))",100,charcoal_kiln,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((195510.5 453968.0,195523 453968,195523 453956,195510.5 453956.0,195510.5 453968.0))",100,charcoal_kiln,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((178094 481159,178111.5 481159.0,178111.5 481142.5,178094.0 481142.5,178094 481159))",100,charcoal_kiln,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((178103.5 481292.5,178121.0 481292.5,178121.0 481275.5,178103.5 481275.5,178103.5 481292.5))",100,charcoal_kiln,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((176776.5 473671.5,176794.5 473671.5,176794.5 473654.5,176776.5 473654.5,176776.5 473671.5))",100,charcoal_kiln,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176770 473654,176787 473654,176787 473636,176770 473636,176770 473654))",100,charcoal_kiln,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176758.0 473658.5,176774.0 473658.5,176774.0 473641.5,176758.0 473641.5,176758.0 473658.5))",100,charcoal_kiln,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176718.0 473588.5,176738.5 473588.5,176738.5 473566.5,176718.0 473566.5,176718.0 473588.5))",100,charcoal_kiln,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176693.5 473574.5,176712.5 473574.5,176712.5 473559.5,176693.5 473559.5,176693.5 473574.5))",100,charcoal_kiln,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((176897.5 473582.0,176912.5 473582.0,176912.5 473565.5,176897.5 473565.5,176897.5 473582.0))",100,charcoal_kiln,LiDAR files/32fn2/32fn2_SLRM_clip.tif
"POLYGON ((178036.5 481151.0,178052.5 481151.0,178052.5 481134.0,178036.5 481134.0,178036.5 481151.0))",100,charcoal_kiln,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((178048 481151,178065.5 481151.0,178065.5 481132.5,178048.0 481132.5,178048 481151))",100,charcoal_kiln,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((178059 481153,178077.5 481153.0,178077.5 481134.5,178059.0 481134.5,178059 481153))",100,charcoal_kiln,LiDAR files/26hz2/26hz2_SLRM_clip.tif
"POLYGON ((189566.0 472540.5,189580.0 472540.5,189580.0 472526.5,189566.0 472526.5,189566.0 472540.5))",100,charcoal_kiln,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((189557.0 472554.5,189571.5 472554.5,189571.5 472539.5,189557.0 472539.5,189557.0 472554.5))",100,charcoal_kiln,LiDAR files/33an2/33an2_SLRM_clip.tif
"POLYGON ((195967.0 453935.5,195979.5 453935.5,195979.5 453922.0,195967 453922,195967.0 453935.5))",100,charcoal_kiln,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((195997.0 454776.5,196011.5 454776.5,196011.5 454761.5,195997.0 454761.5,195997.0 454776.5))",100,charcoal_kiln,LiDAR files/33dz2/33dz2_SLRM_clip.tif
"POLYGON ((178997.5 449640.0,179011 449640,179011.0 449625.5,178997.5 449625.5,178997.5 449640.0))",100,charcoal_kiln,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178994.5 449610.0,179010 449610,179010 449595,178994.5 449595.0,178994.5 449610.0))",100,charcoal_kiln,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178976.5 449616.0,178992.5 449616.0,178992.5 449600.0,178976.5 449600.0,178976.5 449616.0))",100,charcoal_kiln,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178982 449604,178996.5 449604.0,178996.5 449588.0,178982 449588,178982 449604))",100,charcoal_kiln,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((179001.0 449590.5,179017.0 449590.5,179017.0 449575.5,179001.0 449575.5,179001.0 449590.5))",100,charcoal_kiln,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((178986 449592,179002 449592,179002 449578,178986 449578,178986 449592))",100,charcoal_kiln,LiDAR files/39fn2/39fn2_SLRM_clip.tif
"POLYGON ((177571 483223,177587 483223,177587.0 483207.5,177571.0 483207.5,177571 483223))",100,charcoal_kiln,LiDAR files/26hn2/26hn2_SLRM_clip.tif
"POLYGON ((177550.5 483215.0,177566.5 483215.0,177566.5 483199.5,177550.5 483199.5,177550.5 483215.0))",100,charcoal_kiln,LiDAR files/26hn2/26hn2_SLRM_clip.tif
